sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0000,112.727,24.7393,2020-05-22,Hunan,417.69,71.91,26.6,1023.78,114.23,55.18,4.57,-5.26,258.79,0.289,0.594,0.684,17.82,9.49,57.56,664.18
HN_0001,109.4891,27.0063,2020-05-24,Hunan,414.74,62.91,25.36,1011.51,113.55,57.25,-5.32,-3.01,225.17,0.194,0.576,0.942,14.01,9.01,58.79,523.1
HN_0002,109.7205,28.3414,2020-05-04,Hunan,420.4,81.19,22.93,1019.08,135.25,56.56,8.75,5.8,203.34,0.196,0.52,0.979,17.31,6.39,61.61,277.73
HN_0003,110.2551,27.2681,2020-05-15,Hunan,414.35,66.05,26.01,1018.44,137.74,52.18,-4.09,4.01,220.26,0.107,0.492,0.899,14.7,7.79,61.99,411.91
HN_0004,111.5991,29.7223,2020-05-06,Hunan,413.52,50.96,24.41,996.06,125.14,60.72,-5.68,-3.66,227.76,0.195,0.527,0.632,15.93,8.47,62.98,915.9
HN_0005,111.8723,29.4842,2020-05-07,Hunan,417.93,52.12,25.81,1015.87,124.7,48.39,8.68,1.34,225.62,0.16,0.501,0.941,15.55,6.27,54.12,928.86
HN_0006,113.559,28.859,2020-05-29,Hunan,417.64,43.55,23.85,1003.39,122.74,64.89,2.03,-2.38,200.98,0.221,0.473,0.824,14.73,8.28,50.25,716.16
HN_0007,112.6727,26.4386,2020-05-13,Hunan,415.59,60.77,23.7,1017.22,113.14,54.17,-1.73,-0.44,244.22,0.204,0.582,0.882,15.76,9.72,52.26,465.95
HN_0008,113.677,27.5148,2020-05-30,Hunan,416.44,79.37,25.31,1010.23,142.64,61.37,-4.26,5.81,228.32,0.172,0.583,0.877,12.35,9.06,55.76,86.66
HN_0009,110.272,26.9701,2020-05-23,Hunan,419.15,33.41,24.01,1023.04,137.03,48.81,4.48,-5.52,242.93,0.158,0.543,0.999,17.51,9.66,64.51,467.35
HN_0010,112.9341,28.7598,2020-05-29,Hunan,417.44,34.18,25.62,1023.26,144.87,55.83,1.64,-4.48,246.69,0.239,0.584,0.838,17.99,9.95,65.41,294.4
HN_0011,112.4842,25.1306,2020-05-27,Hunan,418.41,65.14,22.75,1023.0,146.04,46.72,2.85,-3.94,208.01,0.294,0.49,0.789,14.88,7.28,53.7,163.4
HN_0012,111.3885,29.8654,2020-05-31,Hunan,416.19,56.64,23.34,1006.95,129.73,48.4,5.41,0.57,257.8,0.123,0.626,0.756,17.45,6.67,55.65,52.97
HN_0013,110.584,27.4253,2020-05-28,Hunan,420.68,27.03,25.78,1009.83,147.4,59.06,0.33,-5.14,219.82,0.248,0.642,0.896,17.08,7.72,54.96,907.34
HN_0014,110.2559,26.3123,2020-05-10,Hunan,419.94,46.55,23.76,1003.73,114.4,64.72,-3.06,4.24,222.11,0.293,0.514,0.798,16.08,9.08,52.56,578.84
HN_0015,110.5268,27.8387,2020-05-04,Hunan,418.32,82.15,23.22,1013.77,115.62,48.02,-2.51,-4.27,233.72,0.279,0.622,0.912,13.79,6.2,55.3,146.07
HN_0016,112.565,27.1138,2020-05-20,Hunan,414.03,52.97,24.53,1020.01,126.46,61.48,-4.15,4.09,234.96,0.153,0.639,0.904,15.93,8.0,51.86,577.76
HN_0017,110.5031,26.0558,2020-05-31,Hunan,419.34,36.36,27.25,1011.08,110.61,53.51,6.43,4.98,223.23,0.111,0.523,0.691,16.6,7.93,49.64,457.2
HN_0018,109.1128,28.5378,2020-05-20,Hunan,421.5,70.7,27.17,995.67,124.89,49.88,-3.23,1.5,230.2,0.242,0.529,0.943,14.76,6.24,57.31,500.06
HN_0019,110.4684,25.9661,2020-05-12,Hunan,418.56,44.5,27.2,1017.03,115.12,64.39,-5.76,1.56,218.89,0.196,0.494,0.865,15.96,7.4,59.1,510.84
HN_0020,110.6716,26.1741,2020-05-26,Hunan,419.09,52.82,22.84,1005.61,114.27,51.75,-5.88,2.91,202.51,0.299,0.568,0.615,14.46,9.56,60.26,113.02
HN_0021,113.0103,29.5223,2020-05-06,Hunan,416.78,25.58,27.27,1020.58,136.44,53.45,6.29,-0.55,251.05,0.235,0.603,0.917,16.71,9.86,55.65,788.26
HN_0022,113.6467,26.2987,2020-05-06,Hunan,414.43,75.46,23.46,1002.07,123.48,60.49,8.67,5.55,233.47,0.172,0.548,0.951,13.7,8.13,65.09,57.89
HN_0023,113.7063,25.5696,2020-05-10,Hunan,419.71,30.43,24.44,1023.79,140.19,61.44,-1.04,2.74,205.35,0.21,0.647,0.81,15.21,8.65,61.68,755.9
HN_0024,110.4808,26.1328,2020-05-04,Hunan,421.13,38.68,23.19,1001.53,111.21,59.16,2.56,3.83,248.79,0.142,0.518,0.728,17.81,9.1,58.44,177.27
HN_0025,111.4397,27.3208,2020-05-04,Hunan,417.45,43.6,25.01,1011.62,135.98,62.6,-4.75,-4.6,231.82,0.237,0.627,0.97,12.56,6.73,49.5,225.55
HN_0026,111.92,28.0303,2020-05-12,Hunan,418.57,48.85,25.06,1004.4,115.9,49.64,-4.37,-2.33,229.01,0.145,0.484,0.647,14.37,6.55,63.9,597.61
HN_0027,109.196,29.3511,2020-05-30,Hunan,415.77,34.93,23.29,1000.61,144.72,53.7,0.56,5.39,218.46,0.243,0.48,0.636,14.99,9.62,64.67,74.88
HN_0028,110.0238,28.6626,2020-05-15,Hunan,414.69,46.65,26.6,1021.12,137.87,59.21,-0.53,5.63,216.68,0.293,0.631,0.98,16.69,7.61,56.15,492.05
HN_0029,110.3914,27.5457,2020-05-25,Hunan,420.63,32.38,25.26,1006.47,145.01,56.79,4.1,4.02,202.76,0.186,0.507,0.792,16.12,6.08,51.76,747.98
