sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0000,109.3656,24.9066,2020-12-15,Hunan,426.67,61.21,1.65,996.16,86.78,15.23,-0.32,-0.11,94.82,0.118,0.21,0.945,28.59,16.26,29.31,129.36
HN_0001,111.0762,29.7499,2020-12-16,Hunan,423.11,27.7,-3.99,1006.55,60.79,21.66,7.42,-4.08,86.34,0.246,0.242,1.044,26.66,14.69,42.84,132.19
HN_0002,113.2156,25.884,2020-12-13,Hunan,428.0,62.68,1.8,999.69,95.07,23.39,4.62,2.13,98.11,0.208,0.172,1.269,20.48,11.24,34.6,125.08
HN_0003,113.9364,29.664,2020-12-21,Hunan,422.76,53.64,4.26,1012.76,93.93,16.0,-1.03,4.87,81.05,0.206,0.155,1.434,21.76,16.0,42.51,266.2
HN_0004,109.4223,29.7912,2020-12-24,Hunan,423.86,48.32,9.34,1003.78,81.41,23.47,3.62,0.93,65.02,0.14,0.172,1.482,28.11,16.87,39.31,393.02
HN_0005,109.2946,28.8381,2020-12-30,Hunan,428.0,64.29,5.06,1015.98,95.29,22.48,-6.35,2.04,85.5,0.158,0.206,1.35,20.88,17.51,42.27,984.21
HN_0006,112.1811,30.0796,2020-12-08,Hunan,425.26,57.59,-3.49,1017.82,75.32,15.47,-4.4,-4.83,71.82,0.152,0.242,1.213,22.83,13.69,29.36,867.01
HN_0007,111.8767,26.5343,2020-12-13,Hunan,425.53,64.35,3.92,1022.95,65.61,20.4,-4.07,0.67,95.07,0.197,0.226,0.936,25.13,14.43,27.33,102.98
HN_0008,108.957,26.6311,2020-12-23,Hunan,425.8,53.86,-3.87,995.12,93.2,21.71,-0.39,0.19,97.79,0.196,0.217,1.349,29.81,12.03,36.96,527.08
HN_0009,112.9794,26.9618,2020-12-11,Hunan,426.13,64.15,6.7,996.07,78.63,19.1,5.75,-5.27,66.13,0.118,0.176,1.41,26.4,18.03,41.31,766.22
HN_0010,110.6406,25.3182,2020-12-04,Hunan,424.68,56.24,5.05,999.15,69.38,23.13,-1.45,-1.79,91.61,0.266,0.249,1.353,22.76,14.94,39.85,523.85
HN_0011,111.0291,28.6218,2020-12-31,Hunan,427.84,78.21,-0.1,1004.1,63.78,17.21,4.08,-1.81,76.17,0.203,0.208,0.96,22.98,13.95,35.21,385.21
HN_0012,113.388,29.0067,2020-12-02,Hunan,423.06,58.01,8.23,1023.49,83.54,21.32,-7.13,5.03,87.33,0.182,0.204,1.043,23.7,13.1,28.92,490.16
HN_0013,110.6752,28.5315,2020-12-17,Hunan,426.01,59.6,8.96,1001.41,96.72,23.68,3.94,-0.4,94.9,0.134,0.2,1.192,20.68,11.08,30.56,743.21
HN_0014,110.0866,29.2416,2020-12-30,Hunan,423.18,50.48,-3.99,1023.34,71.09,19.35,-0.74,-3.48,75.14,0.23,0.186,0.937,26.68,18.92,38.67,429.23
HN_0015,112.4915,27.9482,2020-12-16,Hunan,425.01,25.78,3.52,1009.9,65.2,24.9,-3.09,-2.13,62.62,0.158,0.234,1.367,22.17,15.36,42.65,971.57
HN_0016,113.3488,28.5081,2020-12-19,Hunan,428.0,28.18,4.77,1000.01,88.36,22.5,7.91,2.62,82.04,0.222,0.16,1.268,23.16,11.24,28.59,618.62
HN_0017,113.3111,27.4789,2020-12-22,Hunan,428.0,74.72,-1.06,1012.79,73.22,19.69,2.61,5.97,80.41,0.163,0.152,1.299,21.73,13.51,36.85,362.47
HN_0018,110.7844,25.7239,2020-12-09,Hunan,422.66,23.82,8.78,1004.12,74.53,17.17,4.36,-3.53,96.5,0.19,0.241,1.289,26.76,15.15,39.24,138.52
HN_0019,108.8349,28.546,2020-12-31,Hunan,422.52,47.03,0.64,1018.74,86.4,17.61,-3.62,-4.15,98.59,0.229,0.162,1.232,26.47,17.52,41.49,549.27
HN_0020,113.1439,29.0078,2020-12-16,Hunan,428.0,42.14,1.18,997.86,73.21,16.4,-0.41,-1.61,93.76,0.279,0.168,1.348,20.22,18.29,33.62,250.09
HN_0021,110.2149,24.8204,2020-12-13,Hunan,423.01,38.62,5.34,1002.65,73.22,19.03,-1.43,-3.61,68.53,0.283,0.207,1.258,28.98,15.34,37.31,666.03
HN_0022,111.7856,25.2546,2020-12-13,Hunan,423.27,75.6,-1.9,1015.22,94.83,15.98,3.51,-5.7,72.57,0.278,0.198,1.126,23.54,17.35,35.06,102.11
HN_0023,109.7251,28.2283,2020-12-10,Hunan,422.67,21.12,7.44,1001.47,93.94,23.6,-0.73,4.77,62.44,0.253,0.164,1.173,27.89,18.07,34.29,164.41
HN_0024,113.6684,29.6984,2020-12-30,Hunan,424.48,55.37,8.39,1019.77,90.42,16.16,3.72,5.56,80.96,0.239,0.154,1.479,20.9,17.74,34.52,482.61
HN_0025,109.4183,25.6738,2020-12-17,Hunan,428.0,20.24,9.28,1021.59,70.4,24.42,-6.39,-1.7,67.69,0.11,0.225,1.443,26.08,14.53,33.82,869.01
HN_0026,109.2798,28.7232,2020-12-25,Hunan,422.58,76.8,2.37,1019.88,92.03,24.79,5.16,4.4,80.21,0.166,0.179,1.296,28.5,16.61,34.56,533.84
HN_0027,113.3622,29.5537,2020-12-18,Hunan,426.49,60.2,4.19,1011.9,78.98,18.79,4.37,5.02,74.65,0.3,0.187,1.407,26.48,15.58,36.42,95.23
HN_0028,110.7751,29.9341,2020-12-31,Hunan,423.87,31.31,5.84,998.75,67.63,23.15,-4.34,-2.22,75.87,0.293,0.169,0.976,27.26,14.87,27.2,377.34
HN_0029,111.5368,25.3615,2020-12-29,Hunan,425.49,45.78,8.84,1010.48,62.02,19.3,-7.62,5.41,64.45,0.134,0.165,1.057,25.58,14.58,34.0,314.55
HN_0030,112.8246,26.8997,2020-12-20,Hunan,428.0,28.22,7.39,1006.77,89.62,18.76,-3.24,3.8,73.22,0.126,0.193,1.286,27.93,13.65,27.73,113.96
HN_0031,111.177,27.513,2020-12-28,Hunan,426.5,56.19,-0.02,1016.96,78.94,17.37,4.46,2.28,73.58,0.207,0.241,1.281,20.07,15.46,41.84,763.49
HN_0032,113.898,28.993,2020-12-22,Hunan,423.61,40.7,4.81,1016.73,82.2,18.46,-7.66,-2.16,92.55,0.197,0.154,1.41,28.75,11.26,36.48,516.92
HN_0033,113.6634,29.6517,2020-12-21,Hunan,428.0,35.46,-3.43,1017.91,80.92,19.42,4.54,2.05,67.59,0.171,0.238,1.225,21.17,11.09,41.54,702.31
HN_0034,110.343,28.3864,2020-12-15,Hunan,426.03,74.31,-0.76,1011.48,85.98,23.05,3.15,-3.9,75.93,0.209,0.238,1.101,28.55,17.51,34.16,435.87
HN_0035,112.8344,26.9065,2020-12-15,Hunan,426.95,71.69,-2.57,1019.24,63.99,16.98,-7.5,-1.0,61.64,0.245,0.205,1.054,23.57,16.1,28.4,323.08
HN_0036,111.9457,29.9724,2020-12-27,Hunan,428.0,37.09,6.57,1024.68,93.57,15.64,2.76,-2.74,93.51,0.109,0.235,0.996,27.45,11.32,29.08,473.48
HN_0037,109.8321,26.6245,2020-12-08,Hunan,425.83,57.38,1.18,1024.13,77.31,16.58,-0.63,-2.28,96.22,0.262,0.24,1.01,23.77,11.63,30.73,950.75
HN_0038,114.0101,28.6206,2020-12-12,Hunan,423.52,34.86,8.54,1013.62,66.94,17.83,-4.01,2.34,78.64,0.201,0.249,1.047,21.99,11.84,30.75,513.63
HN_0039,111.1966,25.7094,2020-12-28,Hunan,428.0,48.72,3.02,1020.72,60.47,20.99,-5.14,-0.71,64.67,0.1,0.19,1.393,20.73,18.23,36.78,406.36
HN_0040,111.6555,25.1761,2020-12-25,Hunan,427.88,39.02,3.63,1021.32,82.64,16.05,-4.17,-1.64,97.61,0.217,0.189,1.023,20.83,18.02,27.19,691.92
HN_0041,114.1447,27.4067,2020-12-18,Hunan,428.0,48.88,3.81,1001.23,76.48,15.74,4.82,1.06,88.92,0.194,0.177,1.043,27.31,16.04,27.16,440.68
HN_0042,113.028,27.1635,2020-12-31,Hunan,426.73,43.03,9.19,1016.53,92.31,21.88,-7.14,-3.0,82.84,0.18,0.214,1.27,25.41,14.89,30.88,393.65
HN_0043,112.2276,24.7941,2020-12-15,Hunan,425.36,42.79,0.94,1002.4,74.9,15.13,-6.95,-3.55,95.72,0.254,0.195,1.19,28.89,14.06,32.41,591.29
HN_0044,109.5073,28.5214,2020-12-02,Hunan,426.87,40.94,6.6,1017.42,84.35,18.33,-0.71,-4.02,77.59,0.29,0.21,1.47,25.32,12.45,27.74,887.15
HN_0045,110.7733,26.1258,2020-12-16,Hunan,424.69,39.94,6.72,1013.07,75.99,17.98,-2.1,5.1,79.05,0.224,0.185,1.265,20.86,15.31,33.27,68.77
HN_0046,110.3882,25.9509,2020-12-06,Hunan,426.84,37.03,1.73,999.15,71.25,21.62,5.67,5.92,62.82,0.12,0.213,1.092,20.37,18.46,30.28,654.88
HN_0047,112.2786,29.119,2020-12-25,Hunan,424.33,78.98,0.42,1014.93,63.06,24.83,-7.37,-3.02,79.37,0.113,0.238,1.062,29.89,15.59,42.5,252.55
HN_0048,112.8335,25.7263,2020-12-21,Hunan,422.66,34.79,7.96,997.81,94.72,16.14,4.95,3.64,64.87,0.189,0.171,1.478,21.91,13.62,41.04,813.19
HN_0049,109.8353,28.9115,2020-12-01,Hunan,428.0,77.95,5.02,1016.86,83.03,15.76,-3.14,-0.27,98.66,0.261,0.244,1.425,22.09,15.88,30.32,592.59
HN_0050,111.6814,26.1888,2020-12-16,Hunan,424.76,57.76,2.5,1021.99,72.37,20.12,-2.86,4.89,90.51,0.112,0.238,1.338,27.0,15.05,32.94,450.15
HN_0051,110.2128,28.9509,2020-12-29,Hunan,424.12,35.57,9.14,995.84,77.75,18.07,-2.78,2.8,99.11,0.221,0.157,1.145,21.64,12.3,32.79,969.97
HN_0052,112.203,26.092,2020-12-07,Hunan,423.81,62.73,5.94,999.98,99.66,18.15,-7.37,-2.68,74.09,0.119,0.157,1.197,24.18,17.51,36.72,879.77
HN_0053,110.2978,29.6526,2020-12-01,Hunan,423.18,29.44,3.91,1005.33,81.45,24.08,7.02,5.38,81.2,0.26,0.215,0.908,23.94,12.93,38.17,515.28
HN_0054,111.7294,29.453,2020-12-09,Hunan,428.0,30.3,0.69,1015.16,98.82,24.58,4.21,4.55,65.68,0.254,0.175,1.486,22.96,18.41,27.61,729.62
HN_0055,113.4564,29.1528,2020-12-30,Hunan,421.94,24.68,9.15,1002.72,86.5,17.79,-2.88,3.63,75.11,0.275,0.181,1.202,23.62,17.66,35.62,684.17
HN_0056,114.0558,26.9014,2020-12-27,Hunan,424.09,36.54,4.86,996.04,84.18,20.46,-4.61,-3.78,72.12,0.25,0.233,1.318,21.23,12.38,35.42,313.27
HN_0057,109.3608,26.1746,2020-12-24,Hunan,428.0,31.98,-3.87,1021.28,79.45,21.75,7.92,0.14,81.16,0.185,0.217,1.464,21.15,12.64,34.51,718.54
HN_0058,112.7187,26.3612,2020-12-25,Hunan,424.46,79.7,-2.59,1019.59,91.16,17.37,-7.15,-3.86,84.03,0.212,0.15,1.478,26.46,11.46,35.36,883.34
HN_0059,108.9416,26.3783,2020-12-05,Hunan,424.33,20.28,-1.94,1022.99,94.79,17.01,-3.99,3.08,84.47,0.114,0.201,1.479,28.5,12.74,29.03,571.61
HN_0060,109.7373,29.1606,2020-12-08,Hunan,424.65,52.82,4.57,1022.67,81.92,18.61,6.93,-4.96,87.95,0.179,0.229,1.403,20.64,18.61,33.33,450.81
