sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0000,111.0589,24.8998,2017-12-20,Hunan,427.93,35.44,4.42,1015.87,93.9,23.5,-3.56,-5.84,88.79,0.262,0.249,1.109,24.47,18.17,32.78,967.56
HN_0001,110.4482,25.5857,2017-12-03,Hunan,424.7,54.92,4.43,1010.88,67.6,15.74,4.32,1.24,90.86,0.274,0.163,0.973,28.58,16.48,31.57,101.13
HN_0002,110.0271,24.8564,2017-12-14,Hunan,426.03,25.7,0.07,1010.37,80.57,21.42,-0.55,-5.06,87.72,0.247,0.196,1.003,27.74,18.84,33.57,298.59
HN_0003,110.8065,27.777,2017-12-01,Hunan,422.24,75.03,0.81,998.85,63.79,21.14,3.17,-3.46,92.43,0.174,0.192,1.204,25.6,11.66,27.24,380.65
HN_0004,110.4659,26.0436,2017-12-11,Hunan,423.54,58.49,6.26,1014.89,73.21,22.9,-5.13,2.78,95.14,0.191,0.222,1.46,24.92,16.08,42.74,477.13
HN_0005,113.9758,28.0865,2017-12-11,Hunan,426.73,49.76,-2.5,1016.13,66.44,16.83,-6.33,-0.23,86.22,0.255,0.198,1.33,20.6,12.92,33.66,787.1
HN_0006,109.0134,24.6452,2017-12-04,Hunan,423.22,46.9,6.26,1013.63,76.36,21.9,-2.55,-3.03,67.89,0.247,0.179,1.49,22.4,15.87,34.08,609.93
HN_0007,111.5584,29.7007,2017-12-05,Hunan,427.06,68.8,-3.46,1000.66,68.61,20.79,5.8,0.63,89.96,0.26,0.243,1.229,24.67,12.79,34.23,746.19
HN_0008,113.1405,26.2209,2017-12-10,Hunan,427.5,24.4,4.74,1008.04,80.34,20.69,-6.71,-4.16,74.77,0.279,0.197,1.134,23.83,11.03,28.64,199.7
HN_0009,109.6913,26.2204,2017-12-15,Hunan,426.49,25.78,8.61,1006.82,89.94,16.55,6.74,-2.02,60.81,0.261,0.237,1.011,21.83,15.57,40.53,105.77
HN_0010,110.7966,29.2456,2017-12-20,Hunan,423.59,53.71,6.26,997.21,84.26,20.46,-0.57,1.73,68.36,0.265,0.172,0.905,29.68,15.42,37.04,490.56
HN_0011,113.364,29.8862,2017-12-07,Hunan,425.55,68.82,7.73,1024.52,75.9,22.91,-6.97,-5.04,73.03,0.195,0.171,1.18,28.13,14.84,39.25,160.71
HN_0012,113.1225,25.7468,2017-12-22,Hunan,425.59,69.77,-4.78,1015.37,66.49,19.05,4.78,0.4,85.13,0.284,0.159,1.45,22.04,14.68,33.88,235.21
HN_0013,112.2921,27.2049,2017-12-29,Hunan,425.22,72.33,7.43,997.66,86.48,23.0,0.23,3.05,60.94,0.286,0.183,1.313,24.02,14.85,34.57,137.71
HN_0014,109.0091,28.9582,2017-12-10,Hunan,426.06,53.05,-4.66,1020.54,99.32,18.73,-3.35,1.3,73.26,0.251,0.158,0.926,27.37,11.07,29.17,442.08
HN_0015,113.8324,29.4771,2017-12-29,Hunan,427.64,57.22,-3.8,1012.88,75.48,15.3,-5.94,-2.92,74.8,0.284,0.151,1.121,25.23,17.14,40.43,848.46
HN_0016,110.3293,24.8015,2017-12-21,Hunan,423.3,75.59,7.93,1007.78,62.74,15.1,2.76,1.75,89.56,0.229,0.212,1.358,22.86,11.99,28.77,887.92
HN_0017,111.3732,26.8189,2017-12-04,Hunan,425.94,21.84,4.39,1013.06,99.15,17.07,1.29,-0.51,91.17,0.285,0.246,1.336,26.71,13.01,27.13,754.96
HN_0018,113.9517,27.0603,2017-12-27,Hunan,421.49,72.7,-0.6,998.1,92.3,18.17,-3.7,2.71,71.71,0.201,0.191,0.923,24.54,12.35,35.32,931.77
