sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0000,112.328,29.8269,2019-11-26,Hunan,415.78,71.87,6.56,1024.38,77.79,34.21,2.3,-4.45,163.27,0.182,0.421,0.683,18.88,10.26,48.19,337.25
HN_0001,110.0867,28.6159,2019-11-13,Hunan,417.17,30.93,3.34,1005.16,64.87,31.2,5.22,4.75,156.74,0.235,0.404,0.744,20.06,10.44,37.72,629.86
HN_0002,110.873,28.0549,2019-11-21,Hunan,413.73,23.15,6.94,1021.45,97.14,43.08,4.66,-4.92,170.74,0.316,0.358,0.917,19.63,10.09,38.02,543.71
HN_0003,110.908,28.2419,2019-11-23,Hunan,415.35,52.02,6.87,1018.57,81.74,41.76,3.36,-2.78,179.75,0.297,0.463,0.861,17.1,10.64,47.53,642.75
HN_0004,110.7746,28.6889,2019-11-23,Hunan,412.58,46.31,4.18,1006.74,79.25,32.32,-0.1,2.02,173.09,0.252,0.434,0.624,18.57,10.25,37.83,719.28
HN_0005,112.68,27.3853,2019-11-17,Hunan,417.3,71.96,7.15,1016.96,86.85,43.4,3.5,-1.08,174.78,0.246,0.457,0.727,17.21,11.68,39.91,461.3
HN_0006,111.6309,26.7747,2019-11-17,Hunan,415.62,53.05,6.65,999.94,70.33,46.77,6.53,-2.55,199.91,0.261,0.33,0.966,18.44,9.96,42.22,824.05
HN_0007,112.0178,28.0285,2019-11-22,Hunan,417.32,50.18,5.3,1019.19,89.89,43.93,4.09,-5.39,177.25,0.179,0.464,0.931,18.56,12.48,40.32,709.42
HN_0008,113.34,26.4615,2019-11-20,Hunan,417.0,19.86,6.24,1020.39,83.75,41.59,-5.93,2.35,173.8,0.284,0.443,0.93,16.84,9.38,45.04,699.25
HN_0009,110.1504,27.2997,2019-11-08,Hunan,412.09,51.02,5.55,1011.38,88.56,47.82,0.98,0.36,169.15,0.315,0.482,0.91,21.01,8.65,43.31,880.12
HN_0010,113.5173,27.3525,2019-11-17,Hunan,417.0,31.11,4.04,1009.1,97.43,33.5,4.52,-3.22,152.57,0.222,0.454,0.821,17.92,10.97,44.19,607.16
HN_0011,110.7313,25.6715,2019-11-01,Hunan,411.4,54.21,6.91,1024.82,90.04,41.94,-6.14,-2.44,179.19,0.305,0.435,0.676,19.3,9.45,39.49,473.77
HN_0012,113.2506,27.2351,2019-11-15,Hunan,411.26,45.48,5.33,1000.1,64.24,41.38,-6.57,0.63,185.57,0.268,0.32,0.828,18.88,9.83,50.43,592.92
HN_0013,113.818,24.8238,2019-11-18,Hunan,412.76,25.93,4.2,1000.74,64.89,36.78,-1.82,-5.49,171.56,0.184,0.493,0.972,17.91,8.58,37.26,445.68
HN_0014,113.8705,29.5434,2019-11-20,Hunan,416.22,68.65,3.0,1018.11,79.72,41.03,0.76,-2.55,176.95,0.367,0.437,0.774,19.64,10.9,42.1,949.1
HN_0015,112.5611,25.2555,2019-11-02,Hunan,411.03,28.51,3.53,1022.78,83.5,37.88,3.54,2.42,157.6,0.19,0.487,0.953,17.53,11.01,51.62,417.17
HN_0016,113.7819,25.6679,2019-11-19,Hunan,418.0,27.84,5.58,1013.27,64.6,47.31,-0.27,-3.3,191.19,0.224,0.329,0.919,21.73,12.46,43.5,433.76
HN_0017,108.8221,29.9631,2019-11-24,Hunan,418.18,43.65,5.5,1006.46,84.22,44.98,-4.03,-2.5,187.85,0.328,0.308,0.647,16.47,11.69,52.55,359.84
HN_0018,109.536,27.1076,2019-11-25,Hunan,416.34,44.35,6.84,1016.87,66.12,35.15,-6.72,-1.14,205.66,0.343,0.35,0.74,16.65,8.69,48.9,374.08
HN_0019,112.8405,25.4591,2019-11-22,Hunan,415.71,20.07,7.76,1000.72,83.78,41.06,-1.13,1.7,204.94,0.347,0.466,0.844,16.48,9.37,49.62,877.43
HN_0020,109.9675,28.4048,2019-11-19,Hunan,416.36,49.77,5.51,1015.9,94.54,47.07,-4.27,-1.63,198.35,0.364,0.49,0.948,16.25,10.73,45.05,257.65
HN_0021,109.9384,25.2242,2019-11-27,Hunan,411.03,38.05,2.72,1015.52,61.03,37.74,-0.64,5.69,182.31,0.207,0.454,0.848,20.1,10.04,52.94,179.45
HN_0022,112.0807,29.0646,2019-11-11,Hunan,416.75,71.48,3.35,1022.9,90.45,43.62,0.59,-2.29,188.67,0.28,0.316,0.886,19.02,9.67,40.76,701.24
HN_0023,110.1039,27.9279,2019-11-28,Hunan,418.47,45.82,2.01,1018.12,77.93,45.65,1.0,-4.56,169.86,0.365,0.351,0.926,20.34,10.99,45.36,988.04
HN_0024,109.9112,24.6979,2019-11-28,Hunan,414.45,68.76,2.31,1001.43,72.37,44.47,-5.69,-5.22,173.21,0.304,0.324,0.989,20.99,8.75,48.24,571.49
