sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0000,112.4505,27.2202,2019-06-09,Hunan,405.65,62.33,33.2,1024.87,176.9,79.61,-3.74,-1.73,301.54,0.485,0.74,0.413,7.34,6.44,82.62,162.09
HN_0001,111.3751,28.6306,2019-06-05,Hunan,402.9,54.77,28.6,1021.24,121.56,86.38,-0.01,4.85,245.26,0.515,0.636,0.73,11.72,5.03,73.7,963.02
HN_0002,113.1362,24.6862,2019-06-23,Hunan,403.44,49.1,34.83,1011.16,156.69,66.91,-4.05,-2.55,267.26,0.487,0.673,0.621,8.98,5.71,82.52,347.24
HN_0003,112.6296,25.7249,2019-06-10,Hunan,408.6,72.77,32.01,1006.6,147.05,69.11,0.93,-1.73,269.58,0.456,0.635,0.656,9.15,6.4,70.27,796.61
HN_0004,112.2631,26.5479,2019-06-24,Hunan,409.07,26.29,27.79,1017.67,145.43,69.76,3.25,-1.33,261.33,0.368,0.798,0.448,7.67,6.24,73.2,185.46
HN_0005,108.8003,27.2252,2019-06-11,Hunan,407.03,64.65,26.38,1012.4,137.54,82.36,-5.31,3.95,272.78,0.482,0.648,0.723,11.68,3.07,88.52,205.6
HN_0006,111.0789,29.6659,2019-06-17,Hunan,410.9,33.62,33.77,1007.08,171.83,80.21,4.28,-2.1,307.17,0.469,0.642,0.763,7.81,6.65,75.84,84.07
HN_0007,108.9021,29.1322,2019-06-15,Hunan,407.11,72.62,29.96,1000.23,125.8,87.82,6.82,-4.18,269.01,0.37,0.743,0.765,11.71,4.61,87.39,705.6
HN_0008,112.5071,24.8135,2019-06-25,Hunan,402.62,70.67,26.36,997.65,144.71,82.54,-1.69,4.93,280.43,0.493,0.666,0.467,11.02,5.81,71.82,391.62
HN_0009,111.8247,28.7493,2019-06-17,Hunan,408.52,41.85,32.25,1003.38,143.03,76.5,-2.81,-5.94,297.83,0.457,0.689,0.704,7.78,6.68,66.64,68.97
HN_0010,109.3275,28.7943,2019-06-19,Hunan,404.65,71.04,27.06,1022.99,130.59,90.67,-3.74,-4.72,297.07,0.409,0.697,0.531,11.35,3.79,71.64,548.37
HN_0011,109.6507,28.615,2019-06-16,Hunan,410.58,78.29,28.06,1001.94,145.6,92.98,-5.22,3.42,287.51,0.354,0.673,0.666,9.97,4.12,82.55,318.91
