sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0000,109.1818,27.138,2018-03-30,Hunan,414.57,84.31,7.81,1011.62,166.55,64.53,-3.93,4.45,282.36,0.298,0.601,0.883,13.46,6.43,75.66,574.94
HN_0001,114.1003,26.5563,2018-03-02,Hunan,413.77,64.24,5.72,995.64,165.22,64.3,-0.92,5.69,300.54,0.132,0.653,0.903,17.72,7.92,75.39,321.33
HN_0002,110.3933,28.8186,2018-03-11,Hunan,415.64,39.13,5.75,997.23,161.78,76.43,3.62,-4.94,272.3,0.27,0.778,0.923,15.29,6.11,75.41,493.04
HN_0003,112.2751,27.1204,2018-03-09,Hunan,419.83,74.1,4.4,1006.9,188.83,62.7,8.99,1.97,262.39,0.136,0.692,0.787,16.99,7.58,74.59,222.23
HN_0004,114.1628,28.0477,2018-03-09,Hunan,414.61,72.89,4.96,1004.04,188.96,76.94,2.33,-4.87,255.86,0.121,0.795,0.989,15.38,7.31,69.59,445.96
HN_0005,112.0312,28.3238,2018-03-12,Hunan,417.59,75.85,7.75,1007.44,182.75,78.93,5.64,2.01,268.51,0.288,0.729,0.809,16.81,8.58,69.92,379.63
HN_0006,110.2808,29.7721,2018-03-16,Hunan,417.78,79.46,3.14,1010.13,177.58,71.65,2.23,-1.6,270.29,0.179,0.671,0.692,17.31,8.0,76.94,80.7
HN_0007,111.2064,27.9029,2018-03-17,Hunan,412.53,34.55,2.97,1003.17,168.56,72.07,7.11,-1.44,262.52,0.257,0.681,0.8,15.61,9.23,70.76,568.94
HN_0008,111.4667,29.9574,2018-03-28,Hunan,413.3,83.55,3.94,1019.29,173.91,60.96,7.51,2.02,309.19,0.159,0.604,0.881,14.86,9.88,75.79,263.88
HN_0009,114.0653,26.8213,2018-03-27,Hunan,416.46,33.25,4.46,1015.4,175.55,62.46,6.85,-5.72,260.36,0.152,0.699,0.914,14.62,9.4,70.2,434.63
HN_0010,112.1987,26.4842,2018-03-24,Hunan,415.62,79.0,2.05,1016.65,182.52,74.15,-4.53,0.97,308.83,0.136,0.601,0.6,16.68,7.22,63.53,749.07
HN_0011,112.7879,27.2953,2018-03-26,Hunan,418.3,65.64,7.9,1014.92,185.66,69.65,-3.57,-0.2,269.61,0.215,0.751,0.855,12.75,9.85,68.78,220.69
HN_0012,110.0986,27.5686,2018-03-26,Hunan,419.14,39.96,3.31,1018.36,191.13,72.93,1.94,-0.87,266.43,0.138,0.654,0.841,17.63,9.97,69.43,823.43
HN_0013,113.8591,25.3325,2018-03-21,Hunan,419.03,74.34,2.57,1016.94,167.27,66.94,9.93,-5.22,276.39,0.191,0.648,0.807,15.95,9.51,75.78,861.78
HN_0014,112.4228,26.4739,2018-03-24,Hunan,420.01,50.87,2.32,1016.86,188.24,65.19,-1.83,3.92,306.12,0.206,0.711,0.722,15.34,7.44,76.85,261.12
HN_0015,112.3449,28.8503,2018-03-26,Hunan,414.25,65.98,5.48,1020.72,189.72,62.28,1.23,3.36,264.05,0.146,0.762,0.894,12.82,7.64,62.63,944.56
HN_0016,113.8473,29.5574,2018-03-30,Hunan,416.92,66.23,2.2,1016.42,164.04,75.6,9.86,0.98,290.06,0.243,0.616,0.799,12.75,6.4,74.87,492.05
HN_0017,113.8618,26.0177,2018-03-12,Hunan,412.75,66.68,5.65,1018.29,182.36,69.44,9.22,-3.88,267.17,0.166,0.628,0.657,17.21,8.22,71.01,927.59
HN_0018,110.5118,26.4154,2018-03-06,Hunan,413.52,84.35,7.41,1017.25,180.18,63.45,1.61,-2.93,292.7,0.111,0.748,0.673,13.4,6.03,64.38,881.38
HN_0019,112.7399,26.9259,2018-03-01,Hunan,414.89,78.0,3.91,1013.33,166.23,79.2,0.12,5.41,300.26,0.155,0.687,0.9,14.02,9.94,77.84,192.62
HN_0020,110.554,26.996,2018-03-27,Hunan,418.2,67.72,2.5,1013.64,181.55,68.88,9.01,2.19,265.29,0.145,0.77,0.662,12.11,8.79,77.61,475.05
HN_0021,110.5928,28.3792,2018-03-24,Hunan,412.95,31.54,6.83,1019.16,199.09,65.48,-0.1,-3.0,258.57,0.159,0.603,0.619,17.31,9.84,75.62,811.93
HN_0022,114.1138,26.7365,2018-03-05,Hunan,418.34,84.44,3.94,1012.44,168.96,69.89,3.82,-2.46,274.0,0.168,0.682,0.615,16.57,9.05,71.0,243.04
HN_0023,111.8425,25.5474,2018-03-25,Hunan,413.39,35.62,5.85,1010.7,175.86,72.98,-3.87,-1.63,291.01,0.269,0.7,0.909,13.48,6.27,66.43,883.82
HN_0024,112.391,28.192,2018-03-09,Hunan,414.91,59.4,2.73,1010.03,185.98,62.01,3.5,3.15,276.04,0.189,0.728,0.726,13.23,7.56,62.36,567.23
HN_0025,112.6575,27.0422,2018-03-16,Hunan,418.45,83.08,3.06,1024.66,182.71,61.01,9.4,0.92,292.71,0.259,0.783,0.952,15.22,6.78,70.18,448.71
HN_0026,111.663,28.9144,2018-03-04,Hunan,413.89,31.52,3.55,995.47,175.05,64.51,-1.87,2.98,269.4,0.161,0.674,0.833,16.47,8.43,72.2,705.91
HN_0027,113.5841,25.2733,2018-03-14,Hunan,419.25,67.61,4.29,1002.03,196.01,74.11,3.29,2.57,300.53,0.241,0.769,0.763,15.09,7.52,65.12,793.73
