sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0000,113.7244,26.5214,2020-01-01,Hunan,428.0,76.24,-3.77,1014.01,123.33,15.04,0.17,0.77,82.24,0.112,0.236,0.948,22.94,14.12,29.22,344.22
HN_0001,113.8089,29.0957,2020-01-22,Hunan,423.84,38.2,-0.86,1009.29,142.76,17.9,6.16,3.27,71.99,0.28,0.208,0.999,29.83,13.12,40.09,139.24
HN_0002,109.4805,26.5859,2020-01-05,Hunan,423.65,38.37,4.98,1023.0,124.79,23.86,-1.14,-5.97,82.79,0.195,0.152,1.156,26.09,14.96,41.67,341.79
HN_0003,108.9769,28.8291,2020-01-14,Hunan,428.0,45.94,-3.48,1009.45,119.3,17.7,-5.51,0.94,88.84,0.17,0.171,1.454,29.54,11.74,28.26,83.53
HN_0004,111.1147,25.5581,2020-01-28,Hunan,423.31,42.27,-2.6,999.11,126.27,21.72,5.11,5.63,68.2,0.277,0.236,1.308,25.4,18.83,29.69,436.97
HN_0005,113.7684,26.4646,2020-01-27,Hunan,428.0,51.57,-4.21,1001.56,132.9,19.07,-6.31,5.33,75.49,0.23,0.185,1.38,22.9,17.37,33.61,775.58
HN_0006,108.8411,29.432,2020-01-23,Hunan,427.87,46.47,2.93,999.29,118.52,20.62,4.03,0.48,80.44,0.28,0.244,1.331,21.46,18.4,32.32,146.46
HN_0007,109.1572,26.3706,2020-01-27,Hunan,424.89,81.44,-1.02,1013.92,147.72,21.85,0.94,4.55,63.83,0.193,0.18,1.157,20.94,14.28,40.14,852.2
HN_0008,111.2168,26.5109,2020-01-03,Hunan,425.09,78.42,0.59,1013.53,121.48,19.6,-3.13,-1.24,84.11,0.118,0.183,1.036,21.37,11.65,42.43,993.01
HN_0009,112.3105,26.3234,2020-01-07,Hunan,426.58,25.81,0.43,1018.32,136.98,18.67,3.56,4.2,84.23,0.217,0.179,1.09,23.46,11.35,41.52,742.12
HN_0010,108.8194,24.9889,2020-01-02,Hunan,425.46,36.98,8.99,1011.26,142.94,17.04,-1.54,1.19,66.34,0.281,0.219,1.466,26.29,13.84,35.69,562.15
HN_0011,110.148,29.9487,2020-01-22,Hunan,426.04,59.12,2.53,1011.15,124.72,18.71,3.47,-0.98,95.04,0.167,0.217,1.191,27.31,16.48,39.65,941.66
HN_0012,109.3477,29.3055,2020-01-16,Hunan,423.53,69.34,5.75,1002.06,127.37,17.51,-1.11,0.02,83.36,0.277,0.222,1.026,26.94,12.15,42.69,286.41
HN_0013,111.7139,27.9941,2020-01-19,Hunan,425.87,25.73,-1.99,1007.85,137.07,19.95,-5.4,-4.94,92.31,0.259,0.183,1.062,23.61,14.25,33.64,262.19
HN_0014,111.2474,29.7106,2020-01-23,Hunan,427.94,52.04,8.27,1007.11,112.55,17.09,-0.26,-2.7,75.27,0.229,0.231,1.108,21.13,15.54,36.66,539.37
HN_0015,110.9478,27.2524,2020-01-01,Hunan,427.29,33.73,9.78,1001.3,148.38,24.35,4.18,0.97,94.89,0.233,0.209,1.201,28.23,14.51,30.3,765.52
HN_0016,112.1245,28.0341,2020-01-15,Hunan,425.53,82.36,7.31,1020.8,146.6,16.05,-6.46,-4.35,92.6,0.253,0.217,1.347,21.54,17.91,31.0,174.38
HN_0017,111.2222,28.3249,2020-01-14,Hunan,425.28,30.7,-2.7,1003.7,122.57,19.67,2.23,4.4,60.43,0.216,0.178,1.301,23.71,12.64,32.57,678.1
HN_0018,109.2391,29.3074,2020-01-15,Hunan,427.38,49.04,-1.22,1004.85,149.64,19.41,-5.65,-5.7,89.9,0.193,0.24,1.308,22.54,16.34,37.27,345.63
HN_0019,110.2485,27.8424,2020-01-05,Hunan,424.41,50.44,8.02,1021.92,122.26,24.73,1.56,5.61,63.52,0.217,0.154,1.334,29.52,11.51,41.8,545.58
HN_0020,109.7106,29.8728,2020-01-30,Hunan,423.47,70.46,2.25,1022.19,142.38,24.7,-1.97,1.27,85.66,0.233,0.226,1.254,22.81,14.68,30.73,899.76
HN_0021,109.5616,25.277,2020-01-07,Hunan,424.81,68.01,5.57,1019.25,113.7,15.3,-5.39,-4.98,68.98,0.145,0.176,1.106,27.99,17.69,42.88,536.65
HN_0022,110.9266,25.4043,2020-01-08,Hunan,424.0,53.24,-3.03,997.87,147.48,21.32,7.48,-1.87,93.22,0.178,0.171,0.985,22.42,13.29,32.46,345.11
HN_0023,112.8754,28.2071,2020-01-18,Hunan,422.02,54.74,7.86,1014.35,129.2,17.61,0.2,5.19,73.18,0.218,0.155,0.99,23.82,17.91,38.74,855.37
HN_0024,112.2048,27.4118,2020-01-12,Hunan,427.96,73.81,-2.76,998.76,111.98,18.84,-4.53,-4.65,83.45,0.298,0.225,1.287,22.06,14.11,28.31,637.5
HN_0025,112.4481,29.7063,2020-01-06,Hunan,426.52,82.42,-2.12,1005.65,147.56,17.92,8.89,0.54,97.49,0.131,0.216,0.991,28.69,16.81,40.7,520.1
HN_0026,109.0703,29.6963,2020-01-09,Hunan,428.0,26.33,-2.15,1022.81,146.56,22.09,-4.32,4.74,94.04,0.155,0.214,1.132,20.85,11.03,32.21,886.29
HN_0027,113.8287,25.2092,2020-01-01,Hunan,426.08,36.52,4.42,1022.76,144.26,23.8,-5.71,4.44,86.69,0.202,0.211,1.253,26.85,18.81,37.04,266.67
HN_0028,109.8848,29.0392,2020-01-30,Hunan,426.2,58.08,-0.2,1010.55,130.02,17.95,-0.98,5.69,86.73,0.141,0.232,1.377,22.42,15.59,39.66,700.67
HN_0029,108.9586,25.3733,2020-01-30,Hunan,427.48,40.19,-1.53,1010.63,138.13,15.06,-5.45,2.8,61.72,0.165,0.177,1.422,25.14,15.76,42.05,734.06
HN_0030,110.7819,25.8855,2020-01-09,Hunan,424.53,68.13,-0.62,1018.77,119.9,24.97,-2.23,2.77,97.13,0.157,0.236,1.192,25.65,12.68,40.35,685.67
HN_0031,110.0668,26.1349,2020-01-14,Hunan,425.7,74.02,0.72,1002.55,149.74,23.0,7.59,1.39,86.95,0.286,0.214,1.195,23.85,15.69,40.55,160.46
HN_0032,113.238,29.3506,2020-01-19,Hunan,425.97,39.84,-4.62,1023.12,126.85,20.33,-1.68,4.59,87.44,0.297,0.242,1.007,21.34,15.27,41.08,694.65
HN_0033,112.5932,28.9345,2020-01-18,Hunan,426.21,25.87,2.23,1006.87,147.37,20.1,6.91,4.31,67.75,0.104,0.193,1.349,24.57,15.86,39.35,272.24
HN_0034,110.0189,26.1474,2020-01-04,Hunan,422.51,43.74,-3.97,995.55,111.71,18.61,-1.23,1.69,91.62,0.207,0.171,0.91,21.39,13.16,27.51,615.55
HN_0035,111.0514,26.8811,2020-01-07,Hunan,427.57,68.13,5.01,1013.92,148.36,21.07,-0.84,0.49,94.45,0.266,0.161,1.35,28.54,12.76,29.21,513.14
HN_0036,114.1273,28.0835,2020-01-27,Hunan,425.21,26.9,3.86,1015.94,133.3,15.15,-5.25,-5.55,81.81,0.185,0.186,1.083,29.32,17.94,37.57,781.11
HN_0037,112.3495,25.2082,2020-01-24,Hunan,427.57,26.8,-1.11,996.07,127.43,19.59,-1.71,-3.25,84.23,0.284,0.238,0.991,21.58,14.24,36.89,968.48
HN_0038,110.6405,28.3441,2020-01-28,Hunan,424.05,28.97,3.68,1001.77,141.33,23.65,4.6,4.9,65.83,0.254,0.246,0.925,28.8,14.0,37.89,70.38
HN_0039,113.9568,26.4501,2020-01-23,Hunan,421.69,80.3,7.35,1022.49,149.77,16.88,-1.53,4.49,79.9,0.161,0.198,1.161,25.94,18.01,38.56,742.32
HN_0040,113.4288,25.9155,2020-01-11,Hunan,421.95,80.98,7.8,1000.99,132.61,15.82,-2.04,5.82,88.28,0.257,0.17,1.063,29.24,15.64,42.86,973.07
HN_0041,113.894,24.75,2020-01-15,Hunan,426.57,59.4,1.34,1023.59,143.63,19.17,-1.73,-3.06,91.56,0.167,0.211,1.054,28.49,15.55,28.88,222.08
HN_0042,113.8656,27.4521,2020-01-29,Hunan,428.0,64.41,4.89,1004.88,134.59,23.66,-3.03,-1.91,82.93,0.233,0.237,1.254,26.45,12.54,31.16,722.29
HN_0043,112.1463,29.0195,2020-01-31,Hunan,427.41,46.53,-1.26,996.38,130.7,16.13,-1.47,-5.31,97.74,0.231,0.192,1.18,20.96,17.3,31.45,539.09
HN_0044,113.5062,29.8562,2020-01-13,Hunan,428.0,71.33,-4.29,998.08,147.23,21.65,3.74,-0.35,94.35,0.236,0.24,1.354,26.98,18.92,38.16,261.3
HN_0045,113.2724,29.258,2020-01-27,Hunan,428.0,53.32,8.58,1009.45,122.86,16.46,-5.29,5.13,71.26,0.254,0.163,1.02,24.51,18.17,36.09,933.63
HN_0046,111.4598,27.5817,2020-01-03,Hunan,423.61,35.33,6.68,1001.28,127.06,21.66,7.08,1.94,82.43,0.121,0.231,1.076,24.14,13.5,30.23,976.65
HN_0047,109.0788,27.3414,2020-01-26,Hunan,426.0,45.12,5.11,1006.25,125.76,19.21,6.9,1.98,80.02,0.105,0.158,0.977,21.07,18.54,38.7,992.33
HN_0048,109.3092,27.6433,2020-01-10,Hunan,426.62,45.58,2.48,1024.58,134.17,24.61,4.57,0.83,98.42,0.255,0.191,1.284,21.45,15.96,35.64,349.56
HN_0049,111.04,29.4917,2020-01-08,Hunan,421.58,61.17,7.8,1019.7,126.41,23.62,2.88,0.66,63.38,0.266,0.175,1.397,27.84,17.29,39.45,935.31
HN_0050,112.3625,27.3109,2020-01-12,Hunan,424.06,65.71,-4.55,997.37,145.3,15.18,-1.3,-1.68,75.03,0.147,0.224,1.34,27.99,18.99,33.49,691.83
HN_0051,110.1736,25.1148,2020-01-22,Hunan,428.0,46.24,2.51,1019.42,131.21,22.52,2.29,4.59,67.48,0.117,0.175,1.489,28.26,11.4,38.97,134.09
HN_0052,108.8201,26.5917,2020-01-02,Hunan,422.46,79.33,4.12,1020.5,131.64,18.0,6.72,1.34,65.93,0.298,0.155,1.319,25.42,12.09,39.01,328.45
HN_0053,109.6547,27.2698,2020-01-19,Hunan,423.6,59.75,7.18,1017.98,119.22,18.35,-6.56,0.68,85.54,0.133,0.232,0.942,28.6,18.03,29.71,712.72
HN_0054,109.9387,26.8221,2020-01-07,Hunan,424.14,49.55,-0.96,1014.18,135.79,18.6,6.47,1.7,98.77,0.287,0.177,1.075,27.12,17.53,31.53,717.46
HN_0055,109.0362,29.2101,2020-01-09,Hunan,426.22,49.23,-3.71,997.03,121.87,24.07,5.32,5.39,98.97,0.162,0.174,1.147,23.11,14.35,37.95,558.71
HN_0056,109.4584,27.7571,2020-01-30,Hunan,427.01,72.27,5.53,1018.72,134.91,21.87,6.27,0.48,85.53,0.221,0.232,1.197,28.84,16.92,41.13,291.12
HN_0057,113.4148,25.7017,2020-01-30,Hunan,422.94,66.98,-4.11,1003.02,139.05,22.12,2.22,-1.45,99.35,0.208,0.232,1.384,21.97,12.94,32.32,474.43
